서초대로58길26,서초1동 1667-2,30,37.4939,127.01792
서초대로355,서초4동 1688-6,30,37.49635,127.02021
양재천로31길,양재1동 84,30,37.48086,127.04203
방배천로24,방배2동 452-1,30,37.47937,126.98328
신반포로45,반포본동 796,30,37.50353,126.98598
없음,방배2동 산75-2,30,37.47939,126.98762
없음,방배2동 산75-2,30,37.48025,126.98826
방배로 169,방배4동 874-1,30,37.48859,126.99217
방배로170,방배4동 875-1,30,37.48891,126.99292
서초대로228,서초3동 1500-2,30,37.49163,127.00692
효령로46길96,서초3동 1468,30,37.48049,127.00774
서초중앙로29길,반포4동 46,30,37.49959,127.00999
효령로46길21,서초3동 1483-18,30,37.48302,127.01047
효령로292,서초3동 1446-1,30,37.4849,127.01565
서운로9길 63,서초2동 1350-13,30,37.4851,127.02662
바우뫼로27길2,양재1동 60,30,37.47728,127.03649
동산로12길 13-4,양재2동 379,30,37.47119,127.04541
동산로72,양재2동 391,30,37.47239,127.04676
방배천로18길11,방배2동 424-28,30,37.48274,126.98316
방배천로18길11,방배2동 424-28,30,37.4839,126.98423
방배천로18길11,방배2동 424-28,30,37.48269,126.98489
방배천로18길11,방배2동 424-28,30,37.48401,126.98581
동광로1길112,방배본동 754-1,30,37.4965,126.98386
방배로239,방배본동 774-19,30,37.4936,126.98897
서래로2길21,반포4동 86-1,30,37.49605,126.99944
사평대로28길60,반포4동 73-2,30,37.49812,127.00055
반포대로37길59,반포4동 산94-4,30,37.49641,127.00266
고무래로6-3,반포4동 58-7,30,37.50396,127.01017
서초중앙로110,서초1동 1656-4,30,37.49138,127.01487
사임당로17길116,서초1동 1641-1,30,37.49336,127.01902
서초대로360,서초1동 1679-1,30,37.49574,127.02045
태봉로 58,양재1동 727,30,37.46403,127.02462
방배로86,방배1동 908-9,30,37.48217,126.99724
서운로200,서초4동 1312-3,30,37.50079,127.02239
양재대로 54,양재1동 (우면동) 791,30,37.45958,127.02483
성촌1길26,양재1동 686,30,37.4652,127.02118
성촌길56,양재1동 678,30,37.46592,127.02269
성촌길14,양재1동 680,30,37.46572,127.02411
강남대로39길 15-7,서초2동 1362-9,30,37.48568,127.03236
강남대로259,서초2동 1361-10,30,37.48635,127.03261
방배로76,방배3동 984-4,30,37.48151,126.99807
청두곶길 10,방배2동 473-15,30,37.47738,126.98521
청두곶길 23,방배2동 467-24,30,37.47877,126.98527
방배중앙로 30,방배1동 919-1,30,37.48286,126.99196
서초대로25길 51,방배4동 851-16,30,37.49,126.99314
효령로 60길 13,서초1동 1444-1,30,37.48509,127.01847
매헌로16길40,양재2동 212,30,37.46615,127.03632
언남길 21,양재2동 312-2,30,37.47196,127.04064
동산로13길35,양재2동 309,30,37.47297,127.04215
논현로13길1,양재2동 288,30,37.47447,127.04792
헌릉로8길 42,내곡동 120,30,37.45447,127.06178
방배로 239,방배본동 774-19,30,37.49472,126.98826
방배로 212,방배4동 811-1,30,37.49222,126.99086
서래로 10길 1,반포4동 93-6,30,37.4993,126.99833
신반포로?지하 200,반포4동 19-10,30,37.5036,127.00242
없음,반포4동 118-15,30,37.5034,127.00606
없음,반포4동 118-15,30,37.50385,127.00727
신반포로33길 64,잠원동 63-34,30,37.51342,127.00851
없음,반포4동 118-15,30,37.50439,127.00864
효령로 49길 57,서초3동 1529,30,37.48652,127.00943
잠원로8길 25,잠원동 57-20,30,37.51422,127.01143
사평대로45길 26,반포1동 21,30,37.50526,127.01364
잠원로 195,잠원동 49-17,30,37.52077,127.01365
강남대로 95길 38,잠원동 25-24,30,37.51362,127.01823
태봉로 2길 65,양재1동 720,30,37.46463,127.02598
신반포로15길 29,반포2동 2-8,30,37.50522,126.99385
신반포로15길 29,반포2동 2-8,30,37.50587,126.9949
양재대로2길?116-19,양재1동 763,30,37.45702,127.01556
양재대로2길?116-19,양재1동 763,30,37.45672,127.01647
강남대로221,양재1동 23,30,37.48426,127.03408
방배로 22,방배3동 1024-6,30,37.47684,127.00078
신반포로 157,잠원동 75-10,30,37.50521,127.00114
명달로 134,서초3동 1505-2,30,37.4895,127.00462
명달로 25,서초3동 1002-17,30,37.47988,127.00586
반포대로27길 29,서초3동 1504,30,37.48987,127.00681
반포대로27길 16,서초3동 1500-10,30,37.49027,127.00681
사임당로 64,서초1동 1627-1,30,37.48903,127.01672
서초중앙로24길 33,서초4동 1686-9,30,37.49797,127.01818
서운로 216,서초4동 1302-4,30,37.50219,127.02177
강남대로 311,서초2동 1338-12,30,37.49102,127.02984
효령로 429,서초2동 1339-4,30,37.4898,127.03042
남부순환로 2584,서초2동 1376-3,30,37.48419,127.03233
매헌로3길 8,양재2동 219-2,30,37.46332,127.03473
매헌로8길 23,양재2동 207-4,30,37.46501,127.03544
헌릉로8길 45,내곡동 349-1,30,37.45619,127.05914
청계산로11길 7-12,내곡동 205-11,30,37.44741,127.05676
남부순환로 2572,서초2동 1376-2,30,37.48408,127.03109
없음,서초2동 1331-3,30,37.4932,127.02602
없음,신원동 274-1,30,37.45021,127.05395
없음,신원동 286,30,37.44878,127.05541
신반포로 177,반포3동 75-21,30,37.5061,127.00439
없음,잠원동 64-8,30,37.51352,127.00672
없음,잠원동 64-8,30,37.51509,127.00832
양재대로2길 18,양재1동 786,30,37.45921,127.02318
없음,서초3동 1704,30,37.49472,127.0103
없음,방배3동 993-8,30,37.47978,127.00179
명달로9길 57,방배3동 992-8,30,37.48056,127.00203
없음,방배3동 995-22,30,37.47936,127.00358
없음,반포3동 66,30,37.50986,127.00766
잠원로 48,반포3동 66-10,30,37.50868,127.00831
서초중앙로 224,반포1동 32-5,30,37.50163,127.01187
없음,반포1동 30-18,30,37.50184,127.01762
없음,서초4동 1303-46,30,37.50414,127.02356
없음,양재1동 729,30,37.46274,127.02682
강남대로 331,서초2동 1337-34,30,37.49301,127.02991
방배로 199,방배4동 812-24,30,37.49108,126.99144
효령로26길 15 삼거리,방배3동 981-40,30,37.48012,126.99512
효령로33길 23,방배1동 908-21,30,37.48256,126.99769
고무래로 8길,반포4동 48-2 ~ 47-1 사이,30,37.49999,127.00944
강남대로 101길 초입,잠원동 13-6,30,37.51619,127.01924
잠원로14길 32,잠원동 52,30,37.5191,127.01295
잠원로14길 32,잠원동 52-1,30,37.51771,127.01337
잠원로14길 32,잠원동 52,30,37.51974,127.01408
잠원로14길 32,잠원동 52-1,30,37.51845,127.01484
없음,내곡동 148,30,37.45457,127.06364
염목말길 9,내곡동 (염곡동) 180-2,30,37.46158,127.0505
염곡안길 21-6,내곡동 96-20,30,37.4629,127.05151
서초대로 351,서초4동 1688-4,30,37.49601,127.01974
없음,내곡동 (신원동) 399,30,37.4534,127.05895
반포대로 310-6,잠원동 74-2,30,37.50671,127.00115
잠원로4길 33-9,잠원동 62-4,30,37.51344,127.01015
없음,서초3동 1582-3,30,37.48719,127.01088
반포대로18길 37,서초3동 1596-9,30,37.48707,127.01221
반포대로16길 34,서초3동 1591-9,30,37.48655,127.01253
고무래로90-6,서초4동 1685-1,30,37.49971,127.01674
강남대로83길 53,반포1동 740,30,37.50499,127.02108
주흥1길 28,반포1동 742-3,30,37.50363,127.01934
동광로46길 22-3,반포4동 577-72,30,37.49367,127.00004
동광로46길 22-3,반포4동 577-72,30,37.49366,127.00004
효령로36길 18,방배3동 985-14,30,37.48085,127.00032
없음,양재1동 594-20,30,37.45748,127.01496
효령로36길 18,방배3동 985-14,30,37.48084,127.00034
동광로49길 31,반포4동 82-13,30,37.49458,127.00229
동광로49길 31,반포4동 82-13,30,37.49457,127.00229
동광로49길 31,반포4동 82-13,30,37.49456,127.00229
명달로22길 33,서초3동 1507-61,30,37.48662,127.00616
명달로22길 33,서초3동 1507-61,30,37.48661,127.00616
명달로22길 33,서초3동 1507-61,30,37.48661,127.00617
명달로8길 25-4,서초3동 1487-43,30,37.48172,127.0066
신반포로33길 75,잠원동 65,30,37.51432,127.00763
신반포로33길 75,잠원동 65,30,37.51433,127.00763
신반포로33길 75,잠원동 65,30,37.51432,127.00764
반포대로24길 57,서초3동 1562-11,30,37.48877,127.01234
반포대로24길 57,서초3동 1562-11,30,37.48878,127.01234
반포대로24길 57,서초3동 1562-11,30,37.48879,127.01234
반포대로24길 57,서초3동 1562-11,30,37.48878,127.01235
효령로52길 29,서초3동 1451-60,30,37.48291,127.01311
효령로52길 29,서초3동 1451-60,30,37.48292,127.01312
남부순환로323길 47-9,서초3동 1451-54,30,37.48324,127.01315
신반포로45길 23,잠원동 39-1,30,37.5118,127.01856
신반포로45길 23,잠원동 39-1,30,37.51181,127.01856
