풍림아이원레몬,37,0
강남역4번출구,9,0
신논현역3번출구,15,0
대치동939-27번지,10,0
선릉역7번출구,9,0
강남CGV,30,0
세양에이팩스,8,1
대우디오빌플러스,13,0
대우디오빌프라임,9,0
도그샵,10,0
CUCKOO빌딩,7,0
현대자동차남서울대리점,6,1
수서역교차로,9,0
신태양빌딩신논현,14,0
역삼역,17,0
신태양빌딩신논현,7,0
학동사거리,8,0
서울개포현대우편취급국,8,0
피앤폴루스오피스텔,8,1
동덕여대디자인연구센터,6,0
선릉역10번출구,10,0
선릉역,8,0
강남역11번출구,10,0
논현역2번출구,11,0
선릉역교차로,8,0
