우주빌딩,20,1
천호119안전센터,10,0
천호시장교차로,20,0
천호동우체국,11,0
명일역4번출구,8,0
천호사거리,27,0
상일초등학교후문,9,0
길동보룡약국,9,0
이데아인터렉티브,9,0
명일여고앞교차로,7,0
우주빌딩,5,1
천동초등학교정문,8,0
보훈병원입구교차로,6,0
신한은행강동역지점,9,0
강동투웨니퍼스트오피스텔,7,0
이동노동자지원센터,8,0
천호태영아파트,6,0
강동서울삼성내과의원,6,0
유경정육식당,18,0
천호초교입구교차로,6,0
개나리프라자빌딩,6,0
나진창호,7,0
호텔아르고,9,1
천호3동주민센터,7,0
강동역1번출구,3,0
