우주빌딩,30,3
천호사거리,19,0
길동보룡약국,12,0
보훈병원입구교차로,7,0
천호시장교차로,22,0
명일여고앞교차로,15,0
개나리프라자빌딩,7,0
천호초교입구교차로,8,0
유경정육식당,8,0
길동사거리,6,1
암사통닭,4,1
암사역사거리,4,1
동곡빌딩,7,0
이데아인터렉티브,7,0
상일초등학교후문,6,0
이동노동자지원센터,7,0
천호3동주민센터,11,0
강동구홈마트,6,0
상일동역2번출구,6,0
명일역교차로,6,0
강동투웨니퍼스트오피스텔,7,0
천호옛길태양빌딩,7,0
